# python quantizer.py -mp $(pwd)/out/SWIN/100_2022-10-03-21-42-58/model/
Resolving data files: 100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1000/1000 [00:00<00:00, 40000.99it/s]
WARNING:datasets.builder:Using custom data configuration default-0457705da11e039f
WARNING:datasets.builder:Reusing dataset imagefolder (/root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597)
100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1/1 [00:00<00:00, 129.92it/s]
WARNING:datasets.arrow_dataset:Loading cached processed dataset at /root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597/cache-7de29a718a59cffc.arrow
Misclassified image #1 [{'score': 0.6242101788520813, 'label': 'GP'}, {'score': 0.3757897913455963, 'label': 'GN'}] GN/2015_106542_0.jpg
Misclassified image #157 [{'score': 0.6310181021690369, 'label': 'GP'}, {'score': 0.36898189783096313, 'label': 'GN'}] GN/2015_112824_0.jpg
Misclassified image #158 [{'score': 0.5971602201461792, 'label': 'GP'}, {'score': 0.4028398096561432, 'label': 'GN'}] GN/2015_112824_1.jpg
Misclassified image #159 [{'score': 0.6460583209991455, 'label': 'GP'}, {'score': 0.3539416790008545, 'label': 'GN'}] GN/2015_112824_2.jpg
Misclassified image #160 [{'score': 0.5992358922958374, 'label': 'GP'}, {'score': 0.4007641077041626, 'label': 'GN'}] GN/2015_113184_0.jpg
Misclassified image #161 [{'score': 0.5732513070106506, 'label': 'GP'}, {'score': 0.426748663187027, 'label': 'GN'}] GN/2015_113184_1.jpg
Misclassified image #162 [{'score': 0.7815516591072083, 'label': 'GP'}, {'score': 0.21844832599163055, 'label': 'GN'}] GN/2015_113184_2.jpg
Misclassified image #163 [{'score': 0.5129378437995911, 'label': 'GP'}, {'score': 0.48706215620040894, 'label': 'GN'}] GN/2015_113276_0.jpg
Misclassified image #164 [{'score': 0.5975573658943176, 'label': 'GP'}, {'score': 0.40244260430336, 'label': 'GN'}] GN/2015_113276_2.jpg
Misclassified image #165 [{'score': 0.542235255241394, 'label': 'GP'}, {'score': 0.45776477456092834, 'label': 'GN'}] GN/2015_113341_0.jpg
Misclassified image #166 [{'score': 0.6272901296615601, 'label': 'GP'}, {'score': 0.37270990014076233, 'label': 'GN'}] GN/2015_113341_1.jpg
Misclassified image #167 [{'score': 0.5708577036857605, 'label': 'GP'}, {'score': 0.4291422367095947, 'label': 'GN'}] GN/2015_113341_2.jpg
Misclassified image #168 [{'score': 0.5924468636512756, 'label': 'GP'}, {'score': 0.407553106546402, 'label': 'GN'}] GN/2015_113473_0.jpg
Misclassified image #169 [{'score': 0.5893902778625488, 'label': 'GP'}, {'score': 0.41060972213745117, 'label': 'GN'}] GN/2015_113473_1.jpg
Misclassified image #170 [{'score': 0.5791333913803101, 'label': 'GP'}, {'score': 0.4208666682243347, 'label': 'GN'}] GN/2015_113473_2.jpg
Misclassified image #171 [{'score': 0.5863381028175354, 'label': 'GP'}, {'score': 0.4136618971824646, 'label': 'GN'}] GN/2015_113484_0.jpg
Misclassified image #172 [{'score': 0.6478459239006042, 'label': 'GP'}, {'score': 0.3521541655063629, 'label': 'GN'}] GN/2015_113484_1.jpg
Misclassified image #173 [{'score': 0.555695652961731, 'label': 'GP'}, {'score': 0.44430431723594666, 'label': 'GN'}] GN/2015_113484_2.jpg
Misclassified image #174 [{'score': 0.6113460659980774, 'label': 'GP'}, {'score': 0.3886539340019226, 'label': 'GN'}] GN/2015_113556_0.jpg
Misclassified image #175 [{'score': 0.604729950428009, 'label': 'GP'}, {'score': 0.39527007937431335, 'label': 'GN'}] GN/2015_113556_1.jpg
Misclassified image #176 [{'score': 0.5755605101585388, 'label': 'GP'}, {'score': 0.4244394600391388, 'label': 'GN'}] GN/2015_113778_0.jpg
Misclassified image #177 [{'score': 0.6262250542640686, 'label': 'GP'}, {'score': 0.3737749755382538, 'label': 'GN'}] GN/2015_113778_1.jpg
Misclassified image #178 [{'score': 0.6076236367225647, 'label': 'GP'}, {'score': 0.3923763930797577, 'label': 'GN'}] GN/2015_113778_2.jpg
Misclassified image #179 [{'score': 0.5024057626724243, 'label': 'GP'}, {'score': 0.4975942373275757, 'label': 'GN'}] GN/2015_113986_0.jpg
Misclassified image #180 [{'score': 0.5355817675590515, 'label': 'GP'}, {'score': 0.46441829204559326, 'label': 'GN'}] GN/2015_113986_1.jpg
Misclassified image #181 [{'score': 0.5749657154083252, 'label': 'GP'}, {'score': 0.4250343143939972, 'label': 'GN'}] GN/2015_114062_0.jpg
Misclassified image #182 [{'score': 0.6674001216888428, 'label': 'GP'}, {'score': 0.3325999081134796, 'label': 'GN'}] GN/2015_114062_1.jpg
Misclassified image #183 [{'score': 0.6717422008514404, 'label': 'GP'}, {'score': 0.3282577395439148, 'label': 'GN'}] GN/2015_114062_2.jpg
Misclassified image #184 [{'score': 0.5394018888473511, 'label': 'GP'}, {'score': 0.46059805154800415, 'label': 'GN'}] GN/2015_114329_0.jpg
Misclassified image #185 [{'score': 0.6311633586883545, 'label': 'GP'}, {'score': 0.3688366413116455, 'label': 'GN'}] GN/2015_114329_1.jpg
Misclassified image #186 [{'score': 0.5305524468421936, 'label': 'GP'}, {'score': 0.4694475531578064, 'label': 'GN'}] GN/2015_114329_2.jpg
Misclassified image #187 [{'score': 0.569002628326416, 'label': 'GP'}, {'score': 0.4309973418712616, 'label': 'GN'}] GN/2015_114381_0.jpg
Misclassified image #188 [{'score': 0.6521576642990112, 'label': 'GP'}, {'score': 0.34784236550331116, 'label': 'GN'}] GN/2015_114381_1.jpg
Misclassified image #189 [{'score': 0.6344627737998962, 'label': 'GP'}, {'score': 0.365537166595459, 'label': 'GN'}] GN/2015_114381_2.jpg
Misclassified image #190 [{'score': 0.5773196816444397, 'label': 'GP'}, {'score': 0.4226803183555603, 'label': 'GN'}] GN/2015_114490_1.jpg
Misclassified image #191 [{'score': 0.5667568445205688, 'label': 'GP'}, {'score': 0.4332430958747864, 'label': 'GN'}] GN/2015_114490_2.jpg
Misclassified image #192 [{'score': 0.591150164604187, 'label': 'GP'}, {'score': 0.408849835395813, 'label': 'GN'}] GN/2015_114804_0.jpg
Misclassified image #193 [{'score': 0.6654598116874695, 'label': 'GP'}, {'score': 0.3345402479171753, 'label': 'GN'}] GN/2015_114804_1.jpg
Misclassified image #194 [{'score': 0.6086885929107666, 'label': 'GP'}, {'score': 0.391311377286911, 'label': 'GN'}] GN/2015_114804_2.jpg
Misclassified image #195 [{'score': 0.50944584608078, 'label': 'GP'}, {'score': 0.49055418372154236, 'label': 'GN'}] GN/2015_114813_0.jpg
Misclassified image #196 [{'score': 0.6603865027427673, 'label': 'GP'}, {'score': 0.3396134674549103, 'label': 'GN'}] GN/2015_114912_0.jpg
Misclassified image #197 [{'score': 0.5288112163543701, 'label': 'GP'}, {'score': 0.4711887836456299, 'label': 'GN'}] GN/2015_114912_1.jpg
Misclassified image #198 [{'score': 0.6578879356384277, 'label': 'GP'}, {'score': 0.3421120345592499, 'label': 'GN'}] GN/2015_114912_2.jpg
Misclassified image #199 [{'score': 0.590139627456665, 'label': 'GP'}, {'score': 0.40986043214797974, 'label': 'GN'}] GN/2015_114946_0.jpg
Misclassified image #200 [{'score': 0.5668511390686035, 'label': 'GP'}, {'score': 0.43314889073371887, 'label': 'GN'}] GN/2015_114946_1.jpg
Misclassified image #201 [{'score': 0.542094886302948, 'label': 'GP'}, {'score': 0.4579051434993744, 'label': 'GN'}] GN/2015_114946_2.jpg
Misclassified image #202 [{'score': 0.664802610874176, 'label': 'GP'}, {'score': 0.33519741892814636, 'label': 'GN'}] GN/2015_114953_0.jpg
Misclassified image #203 [{'score': 0.6464117169380188, 'label': 'GP'}, {'score': 0.3535882532596588, 'label': 'GN'}] GN/2015_114953_1.jpg
Misclassified image #204 [{'score': 0.6608850955963135, 'label': 'GP'}, {'score': 0.3391149044036865, 'label': 'GN'}] GN/2015_114953_2.jpg
Misclassified image #205 [{'score': 0.5432981252670288, 'label': 'GP'}, {'score': 0.4567018449306488, 'label': 'GN'}] GN/2015_115026_0.jpg
Misclassified image #206 [{'score': 0.6548848152160645, 'label': 'GP'}, {'score': 0.34511518478393555, 'label': 'GN'}] GN/2015_115026_1.jpg
Misclassified image #207 [{'score': 0.5534248948097229, 'label': 'GP'}, {'score': 0.4465751349925995, 'label': 'GN'}] GN/2015_115026_2.jpg
Misclassified image #208 [{'score': 0.526003897190094, 'label': 'GP'}, {'score': 0.473996102809906, 'label': 'GN'}] GN/2015_115484_0.jpg
Misclassified image #209 [{'score': 0.6506399512290955, 'label': 'GP'}, {'score': 0.34936001896858215, 'label': 'GN'}] GN/2015_115484_1.jpg
Misclassified image #210 [{'score': 0.6496663093566895, 'label': 'GP'}, {'score': 0.35033372044563293, 'label': 'GN'}] GN/2015_115484_2.jpg
Misclassified image #211 [{'score': 0.6547173261642456, 'label': 'GP'}, {'score': 0.345282644033432, 'label': 'GN'}] GN/2015_115542_0.jpg
Misclassified image #212 [{'score': 0.6970254778862, 'label': 'GP'}, {'score': 0.3029745817184448, 'label': 'GN'}] GN/2015_115542_1.jpg
Misclassified image #213 [{'score': 0.6745009422302246, 'label': 'GP'}, {'score': 0.3254989981651306, 'label': 'GN'}] GN/2015_115542_2.jpg
Misclassified image #214 [{'score': 0.6147400140762329, 'label': 'GP'}, {'score': 0.3852599859237671, 'label': 'GN'}] GN/2015_115777_0.jpg
Misclassified image #215 [{'score': 0.5833226442337036, 'label': 'GP'}, {'score': 0.4166773855686188, 'label': 'GN'}] GN/2015_115777_1.jpg
Misclassified image #216 [{'score': 0.5734367966651917, 'label': 'GP'}, {'score': 0.42656320333480835, 'label': 'GN'}] GN/2015_115788_0.jpg
Misclassified image #217 [{'score': 0.5494036674499512, 'label': 'GP'}, {'score': 0.45059633255004883, 'label': 'GN'}] GN/2015_115788_1.jpg
Misclassified image #218 [{'score': 0.5941437482833862, 'label': 'GP'}, {'score': 0.40585625171661377, 'label': 'GN'}] GN/2015_115788_2.jpg
Misclassified image #219 [{'score': 0.5540791749954224, 'label': 'GP'}, {'score': 0.4459208548069, 'label': 'GN'}] GN/2015_116070_0.jpg
Misclassified image #220 [{'score': 0.54771488904953, 'label': 'GP'}, {'score': 0.45228511095046997, 'label': 'GN'}] GN/2015_116070_1.jpg
Misclassified image #221 [{'score': 0.539331316947937, 'label': 'GP'}, {'score': 0.4606686532497406, 'label': 'GN'}] GN/2015_116070_2.jpg
Misclassified image #222 [{'score': 0.5707569718360901, 'label': 'GP'}, {'score': 0.4292430877685547, 'label': 'GN'}] GN/2015_116192_0.jpg
Misclassified image #223 [{'score': 0.5404061079025269, 'label': 'GP'}, {'score': 0.45959386229515076, 'label': 'GN'}] GN/2015_116192_1.jpg
Misclassified image #224 [{'score': 0.5806440114974976, 'label': 'GP'}, {'score': 0.41935592889785767, 'label': 'GN'}] GN/2015_116192_2.jpg
Misclassified image #225 [{'score': 0.6103866696357727, 'label': 'GP'}, {'score': 0.3896133303642273, 'label': 'GN'}] GN/2015_116356_0.jpg
Misclassified image #226 [{'score': 0.5561854243278503, 'label': 'GP'}, {'score': 0.44381454586982727, 'label': 'GN'}] GN/2015_116356_1.jpg
Misclassified image #227 [{'score': 0.5181536078453064, 'label': 'GP'}, {'score': 0.4818464517593384, 'label': 'GN'}] GN/2015_116356_2.jpg
Misclassified image #228 [{'score': 0.5275696516036987, 'label': 'GP'}, {'score': 0.4724302589893341, 'label': 'GN'}] GN/2015_116378_0.jpg
Misclassified image #229 [{'score': 0.5128024816513062, 'label': 'GP'}, {'score': 0.4871974587440491, 'label': 'GN'}] GN/2015_116378_1.jpg
Misclassified image #230 [{'score': 0.5636552572250366, 'label': 'GP'}, {'score': 0.436344712972641, 'label': 'GN'}] GN/2015_116562_0.jpg
Misclassified image #231 [{'score': 0.5135495066642761, 'label': 'GP'}, {'score': 0.4864504635334015, 'label': 'GN'}] GN/2015_116562_1.jpg
Misclassified image #232 [{'score': 0.5692604780197144, 'label': 'GP'}, {'score': 0.43073946237564087, 'label': 'GN'}] GN/2015_116562_2.jpg
Misclassified image #233 [{'score': 0.5780035853385925, 'label': 'GP'}, {'score': 0.4219963848590851, 'label': 'GN'}] GN/2015_116583_0.jpg
Misclassified image #234 [{'score': 0.6366965770721436, 'label': 'GP'}, {'score': 0.36330342292785645, 'label': 'GN'}] GN/2015_116583_2.jpg
Misclassified image #235 [{'score': 0.561064600944519, 'label': 'GP'}, {'score': 0.43893542885780334, 'label': 'GN'}] GN/2015_116677_0.jpg
Misclassified image #236 [{'score': 0.6203063726425171, 'label': 'GP'}, {'score': 0.3796935975551605, 'label': 'GN'}] GN/2015_116677_1.jpg
Misclassified image #237 [{'score': 0.6268401741981506, 'label': 'GP'}, {'score': 0.37315982580184937, 'label': 'GN'}] GN/2015_116677_2.jpg
Misclassified image #238 [{'score': 0.538343608379364, 'label': 'GP'}, {'score': 0.46165645122528076, 'label': 'GN'}] GN/2015_116698_0.jpg
Misclassified image #239 [{'score': 0.616097092628479, 'label': 'GP'}, {'score': 0.3839028775691986, 'label': 'GN'}] GN/2015_116698_1.jpg
Misclassified image #240 [{'score': 0.5790436863899231, 'label': 'GP'}, {'score': 0.4209563434123993, 'label': 'GN'}] GN/2015_116698_2.jpg
Misclassified image #241 [{'score': 0.558470606803894, 'label': 'GP'}, {'score': 0.44152939319610596, 'label': 'GN'}] GN/2015_116780_0.jpg
Misclassified image #242 [{'score': 0.6035934686660767, 'label': 'GP'}, {'score': 0.39640650153160095, 'label': 'GN'}] GN/2015_116780_1.jpg
Misclassified image #243 [{'score': 0.571031391620636, 'label': 'GP'}, {'score': 0.42896851897239685, 'label': 'GN'}] GN/2015_116881_0.jpg
Misclassified image #244 [{'score': 0.5353133678436279, 'label': 'GP'}, {'score': 0.4646865725517273, 'label': 'GN'}] GN/2015_116881_2.jpg
Misclassified image #245 [{'score': 0.5052996277809143, 'label': 'GP'}, {'score': 0.4947004020214081, 'label': 'GN'}] GN/2015_117240_0.jpg
Misclassified image #246 [{'score': 0.5112060904502869, 'label': 'GP'}, {'score': 0.4887939393520355, 'label': 'GN'}] GN/2015_117240_2.jpg
Misclassified image #247 [{'score': 0.589445173740387, 'label': 'GP'}, {'score': 0.41055479645729065, 'label': 'GN'}] GN/2015_117292_0.jpg
Misclassified image #248 [{'score': 0.5927312970161438, 'label': 'GP'}, {'score': 0.4072687327861786, 'label': 'GN'}] GN/2015_117292_1.jpg
Misclassified image #249 [{'score': 0.6545161604881287, 'label': 'GP'}, {'score': 0.3454838693141937, 'label': 'GN'}] GN/2015_117292_2.jpg
Misclassified image #250 [{'score': 0.5816396474838257, 'label': 'GP'}, {'score': 0.4183603823184967, 'label': 'GN'}] GN/2015_117634_0.jpg
Misclassified image #251 [{'score': 0.7496051788330078, 'label': 'GP'}, {'score': 0.2503948509693146, 'label': 'GN'}] GN/2015_117634_1.jpg
Misclassified image #252 [{'score': 0.7098895907402039, 'label': 'GP'}, {'score': 0.29011040925979614, 'label': 'GN'}] GN/2015_117634_2.jpg
Misclassified image #253 [{'score': 0.5843364000320435, 'label': 'GP'}, {'score': 0.41566362977027893, 'label': 'GN'}] GN/2015_117640_0.jpg
Misclassified image #254 [{'score': 0.5947034358978271, 'label': 'GP'}, {'score': 0.40529665350914, 'label': 'GN'}] GN/2015_117640_1.jpg
Misclassified image #255 [{'score': 0.5349164009094238, 'label': 'GP'}, {'score': 0.46508362889289856, 'label': 'GN'}] GN/2015_117706_0.jpg
Misclassified image #256 [{'score': 0.5824028849601746, 'label': 'GP'}, {'score': 0.41759711503982544, 'label': 'GN'}] GN/2015_117706_1.jpg
Misclassified image #257 [{'score': 0.5808399319648743, 'label': 'GP'}, {'score': 0.4191600978374481, 'label': 'GN'}] GN/2015_117706_2.jpg
Misclassified image #258 [{'score': 0.688916027545929, 'label': 'GP'}, {'score': 0.31108394265174866, 'label': 'GN'}] GN/2015_117732_0.jpg
Misclassified image #259 [{'score': 0.5677922368049622, 'label': 'GP'}, {'score': 0.43220779299736023, 'label': 'GN'}] GN/2015_117732_1.jpg
Misclassified image #260 [{'score': 0.6103684306144714, 'label': 'GP'}, {'score': 0.3896315395832062, 'label': 'GN'}] GN/2015_117732_2.jpg
Misclassified image #261 [{'score': 0.5449720025062561, 'label': 'GP'}, {'score': 0.4550279974937439, 'label': 'GN'}] GN/2015_117732_3.jpg
Misclassified image #262 [{'score': 0.5931298732757568, 'label': 'GP'}, {'score': 0.40687012672424316, 'label': 'GN'}] GN/2015_117773_0.jpg
Misclassified image #263 [{'score': 0.6709469556808472, 'label': 'GP'}, {'score': 0.3290531039237976, 'label': 'GN'}] GN/2015_117773_1.jpg
Misclassified image #264 [{'score': 0.618028461933136, 'label': 'GP'}, {'score': 0.38197147846221924, 'label': 'GN'}] GN/2015_117773_2.jpg
Misclassified image #265 [{'score': 0.6125885248184204, 'label': 'GP'}, {'score': 0.3874114453792572, 'label': 'GN'}] GN/2015_117862_0.jpg
Misclassified image #266 [{'score': 0.5694566369056702, 'label': 'GP'}, {'score': 0.43054333329200745, 'label': 'GN'}] GN/2015_117862_1.jpg
Misclassified image #267 [{'score': 0.6452873945236206, 'label': 'GP'}, {'score': 0.35471269488334656, 'label': 'GN'}] GN/2015_117862_2.jpg
Misclassified image #268 [{'score': 0.6112070083618164, 'label': 'GP'}, {'score': 0.38879305124282837, 'label': 'GN'}] GN/2015_117974_0.jpg
Misclassified image #269 [{'score': 0.5267056226730347, 'label': 'GP'}, {'score': 0.47329431772232056, 'label': 'GN'}] GN/2015_117974_1.jpg
Misclassified image #270 [{'score': 0.6662254929542542, 'label': 'GP'}, {'score': 0.33377450704574585, 'label': 'GN'}] GN/2015_117974_2.jpg
Misclassified image #271 [{'score': 0.6744905710220337, 'label': 'GP'}, {'score': 0.3255094289779663, 'label': 'GN'}] GN/2015_118083_0.jpg
Misclassified image #272 [{'score': 0.60090571641922, 'label': 'GP'}, {'score': 0.3990943133831024, 'label': 'GN'}] GN/2015_118083_1.jpg
Misclassified image #273 [{'score': 0.6338983774185181, 'label': 'GP'}, {'score': 0.36610162258148193, 'label': 'GN'}] GN/2015_118083_2.jpg
Misclassified image #274 [{'score': 0.5848262906074524, 'label': 'GP'}, {'score': 0.4151737093925476, 'label': 'GN'}] GN/2015_118362_0.jpg
Misclassified image #275 [{'score': 0.550549328327179, 'label': 'GP'}, {'score': 0.44945067167282104, 'label': 'GN'}] GN/2015_118362_1.jpg
Misclassified image #276 [{'score': 0.5890498161315918, 'label': 'GP'}, {'score': 0.4109501540660858, 'label': 'GN'}] GN/2015_118362_2.jpg
Misclassified image #277 [{'score': 0.587232768535614, 'label': 'GP'}, {'score': 0.4127672612667084, 'label': 'GN'}] GN/2015_118511_0.jpg
Misclassified image #278 [{'score': 0.6239492297172546, 'label': 'GP'}, {'score': 0.376050740480423, 'label': 'GN'}] GN/2015_118511_1.jpg
Misclassified image #279 [{'score': 0.6494232416152954, 'label': 'GP'}, {'score': 0.350576788187027, 'label': 'GN'}] GN/2015_118511_2.jpg
Misclassified image #280 [{'score': 0.5792258977890015, 'label': 'GP'}, {'score': 0.42077407240867615, 'label': 'GN'}] GN/2015_118609_0.jpg
Misclassified image #281 [{'score': 0.5659149289131165, 'label': 'GP'}, {'score': 0.43408504128456116, 'label': 'GN'}] GN/2015_118609_1.jpg
Misclassified image #282 [{'score': 0.6099494695663452, 'label': 'GP'}, {'score': 0.39005059003829956, 'label': 'GN'}] GN/2015_118609_2.jpg
Misclassified image #283 [{'score': 0.5450953841209412, 'label': 'GP'}, {'score': 0.4549046456813812, 'label': 'GN'}] GN/2015_118636_2.jpg
Misclassified image #284 [{'score': 0.6270407438278198, 'label': 'GP'}, {'score': 0.37295928597450256, 'label': 'GN'}] GN/2015_118887_0.jpg
Misclassified image #285 [{'score': 0.5989494323730469, 'label': 'GP'}, {'score': 0.40105053782463074, 'label': 'GN'}] GN/2015_118887_1.jpg
Misclassified image #286 [{'score': 0.5963709950447083, 'label': 'GP'}, {'score': 0.40362897515296936, 'label': 'GN'}] GN/2015_118887_2.jpg
Misclassified image #287 [{'score': 0.5240256190299988, 'label': 'GP'}, {'score': 0.475974440574646, 'label': 'GN'}] GN/2015_119026_0.jpg
Misclassified image #288 [{'score': 0.5411876440048218, 'label': 'GP'}, {'score': 0.4588123559951782, 'label': 'GN'}] GN/2015_119026_1.jpg
Misclassified image #289 [{'score': 0.5383273363113403, 'label': 'GP'}, {'score': 0.46167266368865967, 'label': 'GN'}] GN/2015_119026_2.jpg
Misclassified image #290 [{'score': 0.5099403262138367, 'label': 'GP'}, {'score': 0.49005961418151855, 'label': 'GN'}] GN/2015_119026_3.jpg
Misclassified image #291 [{'score': 0.5690028667449951, 'label': 'GP'}, {'score': 0.4309970736503601, 'label': 'GN'}] GN/2015_119369_0.jpg
Misclassified image #292 [{'score': 0.6775875091552734, 'label': 'GP'}, {'score': 0.3224124610424042, 'label': 'GN'}] GN/2015_119369_1.jpg
Misclassified image #293 [{'score': 0.5301985740661621, 'label': 'GP'}, {'score': 0.4698014259338379, 'label': 'GN'}] GN/2015_119513_0.jpg
Misclassified image #294 [{'score': 0.5387089848518372, 'label': 'GP'}, {'score': 0.46129104495048523, 'label': 'GN'}] GN/2015_119513_1.jpg
Misclassified image #295 [{'score': 0.5152609348297119, 'label': 'GP'}, {'score': 0.4847390651702881, 'label': 'GN'}] GN/2015_119513_2.jpg
Misclassified image #296 [{'score': 0.507470965385437, 'label': 'GP'}, {'score': 0.4925290048122406, 'label': 'GN'}] GN/2015_119652_1.jpg
Misclassified image #297 [{'score': 0.5561023354530334, 'label': 'GP'}, {'score': 0.44389766454696655, 'label': 'GN'}] GN/2015_119652_2.jpg
Misclassified image #298 [{'score': 0.5238556861877441, 'label': 'GP'}, {'score': 0.47614428400993347, 'label': 'GN'}] GN/2015_120133_0.jpg
Misclassified image #299 [{'score': 0.6263442039489746, 'label': 'GP'}, {'score': 0.3736557960510254, 'label': 'GN'}] GN/2015_120133_1.jpg
Misclassified image #300 [{'score': 0.5241691470146179, 'label': 'GP'}, {'score': 0.4758308529853821, 'label': 'GN'}] GN/2015_120133_2.jpg
Misclassified image #301 [{'score': 0.5137647390365601, 'label': 'GP'}, {'score': 0.48623529076576233, 'label': 'GN'}] GN/2015_120329_0.jpg
Misclassified image #302 [{'score': 0.5675422549247742, 'label': 'GP'}, {'score': 0.4324578046798706, 'label': 'GN'}] GN/2015_120329_1.jpg
Misclassified image #303 [{'score': 0.5252408981323242, 'label': 'GP'}, {'score': 0.474759042263031, 'label': 'GN'}] GN/2015_120329_2.jpg
Misclassified image #304 [{'score': 0.6299426555633545, 'label': 'GP'}, {'score': 0.3700573444366455, 'label': 'GN'}] GN/2015_120483_0.jpg
Misclassified image #305 [{'score': 0.623686671257019, 'label': 'GP'}, {'score': 0.37631335854530334, 'label': 'GN'}] GN/2015_120483_1.jpg
Misclassified image #306 [{'score': 0.5420211553573608, 'label': 'GP'}, {'score': 0.4579788148403168, 'label': 'GN'}] GN/2015_120483_2.jpg
Misclassified image #307 [{'score': 0.5876076221466064, 'label': 'GP'}, {'score': 0.41239237785339355, 'label': 'GN'}] GN/2015_120561_0.jpg
Misclassified image #308 [{'score': 0.5577348470687866, 'label': 'GP'}, {'score': 0.4422650933265686, 'label': 'GN'}] GN/2015_120561_1.jpg
Misclassified image #309 [{'score': 0.5887765884399414, 'label': 'GP'}, {'score': 0.4112234115600586, 'label': 'GN'}] GN/2015_120561_2.jpg
Misclassified image #310 [{'score': 0.5789505839347839, 'label': 'GP'}, {'score': 0.4210493862628937, 'label': 'GN'}] GN/2015_120644_0.jpg
Misclassified image #311 [{'score': 0.5246737003326416, 'label': 'GP'}, {'score': 0.475326269865036, 'label': 'GN'}] GN/2015_120644_1.jpg
Misclassified image #312 [{'score': 0.5572859048843384, 'label': 'GP'}, {'score': 0.4427140951156616, 'label': 'GN'}] GN/2015_120644_2.jpg
Misclassified image #313 [{'score': 0.6075758934020996, 'label': 'GP'}, {'score': 0.39242419600486755, 'label': 'GN'}] GN/2015_120720_0.jpg
Misclassified image #314 [{'score': 0.6552762389183044, 'label': 'GP'}, {'score': 0.3447237014770508, 'label': 'GN'}] GN/2015_120720_1.jpg
Misclassified image #315 [{'score': 0.5932182669639587, 'label': 'GP'}, {'score': 0.40678176283836365, 'label': 'GN'}] GN/2015_120720_2.jpg
Misclassified image #316 [{'score': 0.6269654631614685, 'label': 'GP'}, {'score': 0.3730345368385315, 'label': 'GN'}] GN/2015_120777_0.jpg
Misclassified image #317 [{'score': 0.6223703622817993, 'label': 'GP'}, {'score': 0.3776296377182007, 'label': 'GN'}] GN/2015_120777_1.jpg
Misclassified image #318 [{'score': 0.615070104598999, 'label': 'GP'}, {'score': 0.384929895401001, 'label': 'GN'}] GN/2015_120777_2.jpg
Misclassified image #319 [{'score': 0.5037124156951904, 'label': 'GP'}, {'score': 0.4962875545024872, 'label': 'GN'}] GN/2015_120977_0.jpg
Misclassified image #320 [{'score': 0.5384196043014526, 'label': 'GP'}, {'score': 0.4615803360939026, 'label': 'GN'}] GN/2015_120977_1.jpg
Misclassified image #321 [{'score': 0.5987471342086792, 'label': 'GP'}, {'score': 0.4012529253959656, 'label': 'GN'}] GN/2015_120977_2.jpg
Misclassified image #322 [{'score': 0.5774499773979187, 'label': 'GP'}, {'score': 0.4225500524044037, 'label': 'GN'}] GN/2015_121186_1.jpg
Misclassified image #323 [{'score': 0.554780125617981, 'label': 'GP'}, {'score': 0.4452199637889862, 'label': 'GN'}] GN/2015_121186_2.jpg
Misclassified image #324 [{'score': 0.6471660733222961, 'label': 'GP'}, {'score': 0.35283392667770386, 'label': 'GN'}] GN/2015_121371_0.jpg
Misclassified image #325 [{'score': 0.5894522666931152, 'label': 'GP'}, {'score': 0.41054773330688477, 'label': 'GN'}] GN/2015_121371_1.jpg
Misclassified image #326 [{'score': 0.628383219242096, 'label': 'GP'}, {'score': 0.37161684036254883, 'label': 'GN'}] GN/2015_121371_2.jpg
Misclassified image #327 [{'score': 0.6004247665405273, 'label': 'GP'}, {'score': 0.39957520365715027, 'label': 'GN'}] GN/2015_121379_0.jpg
